AUTH_CDT,MERCH_CAT_CD,TRAN_FRAUD,ZIP_CD,ECI_IND,APPROVED_AMT,DECLINE_RES1,AUTH_CD,ADFLAG,MCC_Description,ECI_Description,TRAN_FRAUD_N,TRAN_FRAUD_Y,ADFLAG_BINARY
2023-12-24,4816,N,C0A2B,0,27.17,7,08090E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-24,4816,N,C0A2B,6,6.49,0,02836E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-24,4816,N,C0A2B,6,2.29,0,08403E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-26,5999,N,C0A2B,0,23.38,7,09299E,decline,Miscellaneous Retail Stores,Authentication Failed/Unavailable,1,0,0
2023-12-26,5999,N,C0A2B,0,27.52,9004,09382E,approved,Miscellaneous Retail Stores,Authentication Failed/Unavailable,1,0,1
2023-12-28,4816,N,C0A2B,6,32.18,0,06515E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-29,4816,N,C0A2B,6,17.24,0,02894E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-29,4816,N,C0A2B,6,9.19,0,03045E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-29,4816,N,C0A2B,6,13.98,0,03163E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-29,4816,N,C0A2B,6,5.08,0,03310E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-29,4816,N,C0A2B,6,13.98,0,03475E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-29,4816,N,C0A2B,6,3.96,0,03618E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-29,4816,N,C0A2B,6,14.65,0,03793E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-30,4816,N,C0A2B,6,60.94,0,05111E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-30,5732,N,C0A2B,2,27.52,8997,00556E,approved,Electronics Stores,Authentication Successful,1,0,1
2024-01-01,5045,N,C0A2B,7,27.52,0,01363E,approved,Computers and Computer Peripheral Equipment,Authentication Failed/Unavailable,1,0,1
2024-01-01,5964,N,C0A2B,0,27.52,0,01671E,approved,Direct Marketing - Catalog Merchants,Authentication Failed/Unavailable,1,0,1
2024-01-03,4816,N,C0A2B,6,12.59,0,07137E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-03,7399,N,C0A2B,2,12.78,124,0,decline,Business Services,Authentication Successful,1,0,0
2024-01-03,7399,N,C0A2B,2,19.68,124,0,decline,Business Services,Authentication Successful,1,0,0
2024-01-03,5818,N,C0A2B,0,19.54,9004,00803E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2024-01-03,5818,N,C0A2B,0,14.94,9004,06627E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2024-01-03,4816,N,C0A2B,6,12.49,0,03721E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-03,4816,N,C0A2B,6,11.7,0,05242E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-03,7399,N,C0A2B,0,27.52,9004,08060E,approved,Business Services,Authentication Failed/Unavailable,1,0,1
2024-01-05,4814,N,C0A2B,0,50.4,0,07304E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-05,5946,N,C0A2B,2,12.4,9023,0,decline,Camera and Photographic Supply Stores,Authentication Successful,1,0,0
2024-01-05,5946,N,C0A2B,2,1.65,560,0,decline,Camera and Photographic Supply Stores,Authentication Successful,1,0,0
2024-01-07,4816,N,C0A2B,6,27.52,8997,02044E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-09,4816,N,C0A2B,6,8.61,0,05769E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-10,4816,N,C0A2B,6,27.59,0,02976E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-10,4816,N,C0A2B,6,15.2,0,03123E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-10,4816,N,C0A2B,6,83.85,0,03323E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-10,4816,N,C0A2B,6,27.52,8997,02872E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-10,4816,N,C0A2B,6,1.14,0,06733E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-12,4816,N,C0A2B,6,45.99,0,02919E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-13,4816,N,C0A2B,6,15.28,0,00574E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-13,4816,N,C0A2B,6,3.14,0,07895E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-14,4816,N,C0A2B,6,27.59,0,04341E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-15,4814,N,C0A2B,0,86.25,0,01360E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-15,4816,N,C0A2B,6,91.99,0,08446E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-15,5045,N,C0A2B,7,19.55,0,00990E,approved,Computers and Computer Peripheral Equipment,Authentication Failed/Unavailable,1,0,1
2024-01-16,7523,N,C0A2B,7,1.75,0,04060E,approved,Parking Lots and Garages,Authentication Failed/Unavailable,1,0,1
2024-01-17,4816,N,C0A2B,6,75.9,0,97155E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-18,4816,N,C0A2B,6,15.5,0,08798E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-18,4816,N,C0A2B,6,37.08,0,03570E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-19,4816,N,C0A2B,6,27.52,8997,08678E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-19,4816,N,C0A2B,6,7.44,0,07124E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-22,4816,N,C0A2B,6,5.11,0,08295E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-22,5815,N,C0A2B,7,27.52,9004,04037E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2024-01-23,4816,N,C0A2B,6,45.98,0,03622E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-23,4816,N,C0A2B,0,9.85,7,07713E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2024-01-23,5300,N,C0A2B,0,17.68,7,00684E,decline,Discount Stores,Authentication Failed/Unavailable,1,0,0
2024-01-24,4215,N,C0A2B,0,126.09,8997,03700E,approved,Courier Services,Authentication Failed/Unavailable,1,0,1
2024-01-25,4816,N,C0A2B,6,27.5,0,09157E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-25,4816,N,C0A2B,0,69.53,0,07219E,approved,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,1
2024-01-29,4816,N,C0A2B,6,17.94,0,04753E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-29,4816,N,C0A2B,6,5.67,0,09839E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-29,4816,N,C0A2B,6,5.56,0,02793E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-29,4816,N,C0A2B,6,17.81,0,04704E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-30,4816,N,C0A2B,6,50.03,0,06690E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-13,6300,N,L6V3J,0,27.52,0,06821E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2023-11-18,4111,N,L6V3J,0,20.0,0,09626E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-11-22,4814,N,L6V3J,0,27.52,0,06089E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-11-27,4816,N,L6V3J,0,27.04,7,08370E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-04,1711,N,L6V3J,0,15.81,0,06959E,approved,"Heating, Ventilation, and Air Conditioning Services",Authentication Failed/Unavailable,1,0,1
2023-12-13,6300,N,L6V3J,0,27.52,0,09262E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2023-12-16,4111,N,L6V3J,0,20.0,0,08109E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-12-22,4814,N,L6V3J,0,27.52,0,00680E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-13,6300,N,L6V3J,0,27.52,0,05547E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2024-01-18,4111,N,L6V3J,0,20.0,0,05229E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2024-01-18,4111,N,L6V3J,0,20.0,0,08139E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2024-01-22,4814,N,L6V3J,0,27.52,0,02873E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-11-01,4814,N,M4P2A,0,107.92,0,01599E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-11-01,4812,N,M4P2A,0,44.07,0,06315E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-09,5411,N,M4P2A,0,11.83,7,03740E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-11-09,5411,N,M4P2A,0,23.73,7,09044E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-11-09,5411,N,M4P2A,0,27.52,0,04546E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-11-15,4812,N,M4P2A,0,22.23,7,01308E,decline,Telegraph Services,Authentication Failed/Unavailable,1,0,0
2023-11-15,4812,N,M4P2A,0,90.59,0,01454E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-16,5411,N,M4P2A,0,22.27,7,02703E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-11-16,5411,N,M4P2A,0,3.88,7,02497E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-11-16,5411,N,M4P2A,0,2.75,7,09812E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-11-16,5411,N,M4P2A,0,27.52,0,08763E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-11-21,4816,N,M4P2A,6,60.51,0,09252E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-22,4816,N,M4P2A,6,31.37,0,04725E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-24,4816,N,M4P2A,6,14.45,0,08480E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-25,4816,N,M4P2A,0,20.99,0,06290E,approved,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,1
2023-11-27,4816,N,M4P2A,6,10.89,0,07160E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,4816,N,M4P2A,6,39.84,0,05034E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,4816,N,M4P2A,6,6.2,0,06286E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,5968,N,M4P2A,6,14.68,0,05513E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-30,4816,N,M4P2A,6,4.95,0,03055E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,4814,N,M4P2A,0,27.52,0,03703E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-11-30,4812,N,M4P2A,0,61.7,0,04325E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-12-02,4816,N,M4P2A,6,73.44,0,06131E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-06,5411,N,M4P2A,0,20.78,7,00110E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-12-06,4816,N,M4P2A,6,19.99,0,02312E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-06,5411,N,M4P2A,0,99.87,0,00221E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2023-12-10,4816,N,M4P2A,6,56.13,0,07223E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-10,4816,N,M4P2A,6,22.59,0,04366E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,29.92,0,00782E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,15.24,0,02096E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,22.59,0,08608E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,16.94,0,04477E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,12.99,0,02180E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,9.03,0,03694E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,31.99,0,08441E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,25.14,0,03877E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,20.35,0,04251E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,23.67,0,05741E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,33.89,0,04772E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,30.5,0,06212E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-11,4816,N,M4P2A,6,36.76,0,06559E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-12,4816,N,M4P2A,6,24.99,0,00029E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-12,4816,N,M4P2A,6,55.32,0,05535E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-16,4816,N,M4P2A,6,16.92,0,06135E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-18,5815,N,M4P2A,0,12.42,0,03454E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-12-18,4812,N,M4P2A,0,26.24,7,06558E,decline,Telegraph Services,Authentication Failed/Unavailable,1,0,0
2023-12-18,4812,N,M4P2A,0,107.35,8997,06751E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-12-18,4812,N,M4P2A,0,26.44,0,02570E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-12-19,4816,N,M4P2A,6,29.65,0,04385E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-20,4816,N,M4P2A,0,9.79,7,09477E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-20,4816,N,M4P2A,6,22.5,0,03765E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-27,4816,N,M4P2A,6,8.46,0,06154E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-28,5968,N,M4P2A,6,111.87,0,01016E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-12-29,4816,N,M4P2A,6,9.48,0,09035E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-30,5411,N,M4P2A,0,11.82,7,00699E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-12-30,5411,N,M4P2A,0,18.9,7,07767E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-12-30,5968,N,M4P2A,6,14.68,0,02630E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-12-30,5411,N,M4P2A,0,17.92,7,04738E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2023-12-30,5411,N,M4P2A,0,73.99,0,05593E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2024-01-02,4814,N,M4P2A,0,114.7,0,09124E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-02,5734,N,M4P2A,0,122.03,9004,01017E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2024-01-05,4816,N,M4P2A,0,14.69,7,08704E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2024-01-07,4816,N,M4P2A,6,47.53,0,06612E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-10,5411,N,M4P2A,0,22.92,7,08396E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-10,5411,N,M4P2A,0,27.48,7,03668E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-10,5411,N,M4P2A,0,90.89,0,02941E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2024-01-13,4816,N,M4P2A,6,20.33,0,03169E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-15,8675,N,M4P2A,0,15.6,7,06019E,decline,Automotive Consultants,Authentication Failed/Unavailable,1,0,0
2024-01-15,8675,N,M4P2A,0,39.96,0,06437E,approved,Automotive Consultants,Authentication Failed/Unavailable,1,0,1
2024-01-17,4812,N,M4P2A,0,17.74,7,07926E,decline,Telegraph Services,Authentication Failed/Unavailable,1,0,0
2024-01-17,4812,N,M4P2A,0,107.35,8997,08088E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2024-01-17,5411,N,M4P2A,0,11.09,7,00424E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-18,8675,N,M4P2A,0,31.32,0,03226E,approved,Automotive Consultants,Authentication Failed/Unavailable,1,0,1
2024-01-18,5411,N,M4P2A,0,23.19,7,08255E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-18,5411,N,M4P2A,0,20.43,7,03231E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-18,5411,N,M4P2A,0,27.52,0,04705E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2024-01-22,5411,N,M4P2A,0,17.21,7,03386E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-22,5411,N,M4P2A,0,25.85,7,05453E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-22,5411,N,M4P2A,0,64.86,0,07404E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2024-01-30,5411,N,M4P2A,0,2.22,7,01931E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-30,5968,N,M4P2A,6,14.68,0,09561E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2024-01-30,5411,N,M4P2A,0,4.05,7,01799E,decline,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,0
2024-01-30,5411,N,M4P2A,0,99.2,0,07402E,approved,Grocery Stores and Supermarkets,Authentication Failed/Unavailable,1,0,1
2024-01-31,4816,N,M4P2A,6,16.94,0,02817E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-14,4899,N,A0A3P,0,6.89,0,08319E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-12-01,5968,N,A0A3P,6,14.31,14,0,decline,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,0
2023-12-14,4899,N,A0A3P,0,5.79,14,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2023-12-15,4899,N,A0A3P,0,26.5,14,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2023-12-31,4899,N,A0A3P,0,24.67,14,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2024-01-09,4899,N,A0A3P,0,25.68,85,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2024-01-11,4899,N,A0A3P,0,27.47,85,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2024-01-12,4899,N,A0A3P,0,9.53,85,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2024-01-14,4899,N,A0A3P,0,6.15,85,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2024-01-15,4899,N,A0A3P,0,21.41,85,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2024-01-19,4899,N,A0A3P,0,16.92,85,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2024-01-31,4899,N,A0A3P,0,7.6,85,0,decline,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,0
2023-12-11,4814,N,M5V0K,0,22.65,7,08790E,decline,Telecommunication Services,Authentication Failed/Unavailable,1,0,0
2023-12-16,4814,N,M5V0K,0,11.3,0,09808E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-16,4814,N,M5V0K,0,11.3,0,02163E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-06,5912,N,G3H0E,0,24.63,0,02558E,approved,Pharmacies,Authentication Failed/Unavailable,1,0,1
2024-01-08,5912,N,G3H0E,0,8.0,0,04692E,approved,Pharmacies,Authentication Failed/Unavailable,1,0,1
2024-01-24,5912,N,G3H0E,0,39.48,0,01877E,approved,Pharmacies,Authentication Failed/Unavailable,1,0,1
2023-11-09,5814,N,L7S0A,0,15.81,0,07042E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-10,5814,N,L7S0A,0,6.49,0,06641E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-21,5815,N,L7S0A,7,19.2,0,05285E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-12-15,5814,N,L7S0A,6,15.0,0,05379E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-12-21,5815,N,L7S0A,7,19.2,0,05484E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-12-27,5814,N,L7S0A,6,25.0,0,09417E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2024-01-21,5815,N,L7S0A,7,19.2,0,05310E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
